legacy_id,objectid,collectionid,display_template,parentid,sequence,pres_file,filename,object_location,image_alt_text,image_small,image_thumb,object_ocr,object_hocr,object_transcript,object_pdf,title,ark,aviary_id,avian_id,uid,call_number,archival_collection,other_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,creator_characteristic,creator_characteristic_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,disclaimer,language,chronological_subject,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,conservation_note,accessibility_note,accessibility_uri,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin,staff_notes,addition_set
AAAP_195,aaap195,aaap,child,aaap216,1,MS430b049f001i119.tif,ms430b049f001i119.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i119.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i119_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i119_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap195.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap195.txt,,,Page 1,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_196,aaap196,aaap,child,aaap216,2,MS430b049f001i120.tif,ms430b049f001i120.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i120.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i120_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i120_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap196.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap196.txt,,,Page 2,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_197,aaap197,aaap,child,aaap216,3,MS430b049f001i121.tif,ms430b049f001i121.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i121.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i121_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i121_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap197.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap197.txt,,,Page 3,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_198,aaap198,aaap,child,aaap216,4,MS430b049f001i122.tif,ms430b049f001i122.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i122.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i122_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i122_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap198.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap198.txt,,,Page 4,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_199,aaap199,aaap,child,aaap216,5,MS430b049f001i123.tif,ms430b049f001i123.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i123.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i123_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i123_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap199.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap199.txt,,,Page 5,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_200,aaap200,aaap,child,aaap216,6,MS430b049f001i124.tif,ms430b049f001i124.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i124.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i124_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i124_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap200.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap200.txt,,,Page 6,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_201,aaap201,aaap,child,aaap216,7,MS430b049f001i125.tif,ms430b049f001i125.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i125.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i125_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i125_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap201.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap201.txt,,,Page 7,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_202,aaap202,aaap,child,aaap216,8,MS430b049f001i126.tif,ms430b049f001i126.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i126.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i126_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i126_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap202.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap202.txt,,,Page 8,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_203,aaap203,aaap,child,aaap216,9,MS430b049f001i127.tif,ms430b049f001i127.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i127.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i127_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i127_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap203.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap203.txt,,,Page 9,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_204,aaap204,aaap,child,aaap216,10,MS430b049f001i128.tif,ms430b049f001i128.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i128.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i128_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i128_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap204.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap204.txt,,,Page 10,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_205,aaap205,aaap,child,aaap216,11,MS430b049f001i129.tif,ms430b049f001i129.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i129.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i129_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i129_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap205.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap205.txt,,,Page 11,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_206,aaap206,aaap,child,aaap216,12,MS430b049f001i130.tif,ms430b049f001i130.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i130.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i130_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i130_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap206.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap206.txt,,,Page 12,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_207,aaap207,aaap,child,aaap216,13,MS430b049f001i131.tif,ms430b049f001i131.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i131.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i131_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i131_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap207.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap207.txt,,,Page 13,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_208,aaap208,aaap,child,aaap216,14,MS430b049f001i132.tif,ms430b049f001i132.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i132.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i132_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i132_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap208.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap208.txt,,,Page 14,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_209,aaap209,aaap,child,aaap216,15,MS430b049f001i133.tif,ms430b049f001i133.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i133.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i133_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i133_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap209.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap209.txt,,,Page 15,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_210,aaap210,aaap,child,aaap216,16,MS430b049f001i134.tif,ms430b049f001i134.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i134.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i134_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i134_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap210.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap210.txt,,,Page 16,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_211,aaap211,aaap,child,aaap216,17,MS430b049f001i135.tif,ms430b049f001i135.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i135.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i135_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i135_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap211.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap211.txt,,,Page 17,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_212,aaap212,aaap,child,aaap216,18,MS430b049f001i136.tif,ms430b049f001i136.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i136.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i136_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i136_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap212.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap212.txt,,,Page 18,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_213,aaap213,aaap,child,aaap216,19,MS430b049f001i137.tif,ms430b049f001i137.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i137.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i137_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i137_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap213.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap213.txt,,,Page 19,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_214,aaap214,aaap,child,aaap216,20,MS430b049f001i138.tif,ms430b049f001i138.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i138.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i138_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i138_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap214.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap214.txt,,,Page 20,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_215,aaap215,aaap,child,aaap216,21,MS430b049f001i139.tif,ms430b049f001i139.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ms430b049f001i139.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b049f001i139_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b049f001i139_th.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/ocr/aaap215.txt,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/hocr/aaap215.txt,,,Page 21,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital,,
AAAP_245,aaap245,aaap,complex,,0,,,,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/small/ms430b051f005i089_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/thumbs/ms430b051f005i089_th.jpg,,,,https://digitalcollections.lib.iastate.edu/digital-objects/aaap/pdf/aaap245.pdf,"AAAP newsletter, November 2000",https://n2t.net/ark:/87292/w9wh2dj5v,,,,MS 430,American Association of Avian Pathologists records,,https://n2t.net/ark:/87292/w9sj33,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,American Association of Avian Pathologists,http://id.loc.gov/authorities/names/n81134879,,,,,,,,,"The newsletter of the American Association of Avian Pathologists, November 2000. The quarterly newsletter features several different topics, including meeting schedules, a call for papers for the 2001 AVMA (American Veterinary Medical Association)/AAAP annual meeting, and a request for nominations for various 2001 AAAP awards.",,eng,2000s,,,American Veterinary Medical Association,http://id.loc.gov/authorities/names/n80017875,"Poultry--Diseases;Avian medicine;Veterinary pathology;Associations, institutions, etc.;Meetings",http://id.worldcat.org/fast/1073931;http://id.worldcat.org/fast/824348;http://id.worldcat.org/fast/1166054;http://id.worldcat.org/fast/819166;http://id.worldcat.org/fast/1015496,Pennsylvania--Kennett Square,http://id.worldcat.org/fast/1202755,,,,,,,28 pages,,,newsletters,http://vocab.getty.edu/aat/300026652,Text,image/jpeg,This item is protected by U.S. copyright and related rights. Iowa State University has provided digital access to this material for nonprofit educational or scholarship purposes in accordance with 17 U.S. Code 107. The university cannot grant permission for reuse. You may need to obtain permission from the rights-holder for use of this item.,http://rightsstatements.org/vocab/InC/1.0/,2000-11,2017-01-04,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,American Association of Avian Pathologists collection,https://n2t.net/ark:/87292/w9wm13t2x,,,reformatted digital; Digitized with Plustek,,
